epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,10696.7,1.55022,1.29637,1.22062,0.41585,0.33059,0.3217,0.18868,1.44121,1.17031,1.17554,0.008614,0.008614,0.008614
44,10948.7,1.55222,1.29417,1.2177,0.42328,0.32621,0.32522,0.19058,1.44836,1.17312,1.17408,0.008581,0.008581,0.008581
45,11201.0,1.54508,1.29156,1.2186,0.42106,0.3347,0.33021,0.19309,1.44477,1.16812,1.17094,0.008548,0.008548,0.008548
46,11453.1,1.55225,1.29309,1.21513,0.42083,0.33711,0.32815,0.1918,1.448,1.17072,1.17175,0.008515,0.008515,0.008515
47,11703.8,1.55719,1.29731,1.21328,0.42815,0.32809,0.32731,0.1921,1.45335,1.18154,1.16899,0.008482,0.008482,0.008482
48,11944.7,1.54266,1.28475,1.21093,0.42546,0.32965,0.32937,0.19254,1.45529,1.17807,1.16924,0.008449,0.008449,0.008449
49,12192.5,1.5414,1.28638,1.20353,0.42382,0.33243,0.33215,0.19621,1.44741,1.17147,1.16247,0.008416,0.008416,0.008416
50,12444.6,1.553,1.29204,1.20698,0.42838,0.33517,0.33361,0.19671,1.44731,1.16922,1.16113,0.008383,0.008383,0.008383
51,12690.0,1.5451,1.28051,1.20298,0.42162,0.34148,0.33791,0.19859,1.44653,1.17067,1.15927,0.00835,0.00835,0.00835
52,12935.9,1.54586,1.28429,1.19645,0.44,0.33413,0.33804,0.19931,1.44567,1.16607,1.15898,0.008317,0.008317,0.008317
53,13187.8,1.54865,1.28339,1.20092,0.43446,0.33185,0.33849,0.20012,1.44148,1.16384,1.15542,0.008284,0.008284,0.008284
54,13441.9,1.54325,1.27626,1.19694,0.43288,0.33878,0.33998,0.20078,1.43991,1.15916,1.15501,0.008251,0.008251,0.008251
55,13700.4,1.55197,1.28378,1.20056,0.44532,0.33093,0.33787,0.20048,1.4424,1.16104,1.15298,0.008218,0.008218,0.008218
56,13951.6,1.53624,1.27302,1.19499,0.4377,0.33686,0.33967,0.20018,1.44184,1.16141,1.15541,0.008185,0.008185,0.008185
57,14204.8,1.53158,1.2612,1.19154,0.43711,0.33664,0.34134,0.20145,1.43703,1.15783,1.15214,0.008152,0.008152,0.008152
58,14454.2,1.53165,1.25982,1.19408,0.44416,0.3427,0.345,0.20416,1.43518,1.15665,1.15069,0.008119,0.008119,0.008119
59,14707.5,1.53304,1.26435,1.1908,0.44456,0.33597,0.34387,0.20452,1.43632,1.15533,1.14899,0.008086,0.008086,0.008086
60,14959.7,1.52623,1.25615,1.18903,0.45591,0.34189,0.34912,0.20736,1.43179,1.14606,1.14774,0.008053,0.008053,0.008053
61,15211.3,1.52815,1.25436,1.18754,0.43782,0.34552,0.34844,0.2072,1.43335,1.15036,1.1476,0.00802,0.00802,0.00802
62,15461.2,1.52475,1.25242,1.18643,0.44098,0.34771,0.34987,0.2068,1.43126,1.1458,1.14667,0.007987,0.007987,0.007987
63,15713.6,1.53352,1.25746,1.1873,0.44547,0.34994,0.35007,0.20746,1.42984,1.14339,1.14629,0.007954,0.007954,0.007954
64,15965.6,1.53152,1.25159,1.18695,0.43514,0.35279,0.34983,0.20631,1.42978,1.14058,1.14516,0.007921,0.007921,0.007921
65,16216.4,1.52157,1.24257,1.17942,0.44794,0.35012,0.35175,0.20743,1.42743,1.1366,1.14555,0.007888,0.007888,0.007888
66,16468.7,1.52193,1.24542,1.18337,0.45157,0.3483,0.35254,0.20915,1.42594,1.13926,1.1435,0.007855,0.007855,0.007855
67,16722.4,1.52302,1.24986,1.17831,0.44405,0.35232,0.3529,0.20899,1.42381,1.13592,1.14151,0.007822,0.007822,0.007822
68,16977.1,1.51587,1.23808,1.17765,0.449,0.35142,0.35646,0.2118,1.42263,1.12935,1.13994,0.007789,0.007789,0.007789
69,17227.3,1.51613,1.23942,1.18035,0.43914,0.35324,0.35488,0.21074,1.42199,1.13213,1.14016,0.007756,0.007756,0.007756
70,17480.6,1.51555,1.23942,1.18002,0.44566,0.35138,0.35639,0.21127,1.4217,1.13093,1.13932,0.007723,0.007723,0.007723
71,17733.0,1.51612,1.23255,1.1784,0.44203,0.35551,0.35861,0.21245,1.41926,1.12774,1.13927,0.00769,0.00769,0.00769
72,17986.1,1.51932,1.23922,1.17647,0.43455,0.36037,0.35926,0.21327,1.41934,1.12576,1.13814,0.007657,0.007657,0.007657
73,18235.7,1.51197,1.22794,1.17317,0.44391,0.35808,0.36019,0.21385,1.41666,1.12509,1.13662,0.007624,0.007624,0.007624
74,18488.0,1.50847,1.22305,1.17396,0.43906,0.36326,0.36095,0.21483,1.41397,1.12315,1.13536,0.007591,0.007591,0.007591
75,18739.7,1.50439,1.22569,1.17274,0.45058,0.35767,0.36359,0.21625,1.41227,1.12076,1.13424,0.007558,0.007558,0.007558
76,18990.5,1.49813,1.2191,1.17393,0.45146,0.35563,0.3615,0.2156,1.41422,1.12188,1.13546,0.007525,0.007525,0.007525
77,19240.9,1.5112,1.22546,1.17705,0.44962,0.35796,0.36203,0.21534,1.41416,1.11964,1.13501,0.007492,0.007492,0.007492
78,19494.5,1.5096,1.21816,1.17263,0.45429,0.3566,0.36475,0.21607,1.41041,1.11843,1.13298,0.007459,0.007459,0.007459
79,19746.3,1.49583,1.21128,1.17321,0.44976,0.35873,0.363,0.21632,1.41115,1.11681,1.1339,0.007426,0.007426,0.007426
80,19993.9,1.49749,1.21338,1.16986,0.45992,0.36119,0.3664,0.21814,1.40947,1.11597,1.13238,0.007393,0.007393,0.007393
81,20244.8,1.50293,1.20981,1.17114,0.45585,0.36396,0.36626,0.21834,1.40904,1.11447,1.13263,0.00736,0.00736,0.00736
82,20498.3,1.50046,1.20448,1.16441,0.44997,0.3638,0.36638,0.21839,1.40791,1.11481,1.13166,0.007327,0.007327,0.007327
83,20746.6,1.49946,1.20838,1.1683,0.45084,0.36348,0.36593,0.21835,1.4074,1.11265,1.13161,0.007294,0.007294,0.007294
84,20997.5,1.49912,1.2062,1.16975,0.44695,0.36488,0.3669,0.2191,1.40617,1.11212,1.13048,0.007261,0.007261,0.007261
85,21250.7,1.49738,1.20428,1.1669,0.44694,0.36528,0.36651,0.21824,1.40587,1.11009,1.1306,0.007228,0.007228,0.007228
86,21503.8,1.49673,1.19967,1.16658,0.45798,0.36484,0.36835,0.21977,1.40592,1.10753,1.13031,0.007195,0.007195,0.007195
87,21755.2,1.49668,1.20334,1.16576,0.45008,0.36739,0.36829,0.21974,1.40489,1.1062,1.1295,0.007162,0.007162,0.007162
